gen best mean std
0 35.870217 -2.203646 8.895239
1 36.019766 6.320459 17.084541
2 49.998138 8.271748 17.957547
3 49.998138 9.823925 20.417549
4 50.208061 10.865717 22.103379
5 60.496341 9.829598 21.392104
6 60.496341 11.344478 23.962439
7 60.496599 14.34959 24.977432
8 60.496599 12.85002 23.7354
9 60.509041 11.832056 26.104203
10 60.522223 17.561182 28.338124
11 60.891036 20.470882 25.900396
12 60.891036 17.006735 26.322303
13 60.891036 13.18998 24.434207
14 60.891036 16.265326 25.952082
15 60.891036 15.391713 23.998047
16 60.891036 20.940078 27.792258
17 60.891036 18.028855 27.054164
18 60.891036 21.922006 25.839028
19 60.891036 21.681356 26.821202
20 60.891036 19.787928 25.231314
21 60.964888 13.710225 23.735949
22 60.964888 24.762284 27.022503
23 60.964888 26.502138 28.223822
24 60.964888 26.736839 27.321291
25 60.964888 27.038389 27.322532
26 60.964888 23.276643 26.17394
27 60.964888 23.781823 26.477724
28 60.964888 22.71107 24.690339
29 60.964888 26.198284 27.451596
30 60.964888 27.279716 24.80571
31 60.964888 26.911823 26.695804
32 60.979599 28.798298 26.383444
33 60.979599 27.019061 25.534163
34 60.979599 28.200771 24.848776
35 60.979599 28.711604 24.8979
36 60.979599 22.252794 24.641893
37 60.979599 29.969777 27.779276
38 60.988152 30.44871 24.403902
39 60.979599 29.506684 22.87776
40 60.979599 30.220263 23.732334
41 60.986706 28.550679 22.36738
42 60.986706 25.317228 20.207097
43 60.986706 28.869491 21.876088
44 60.986706 32.743495 21.902075
45 60.986706 31.968118 23.112681
46 60.986706 28.773026 21.1739
47 60.986706 31.031053 19.385921
48 60.986706 28.093128 20.660087
49 60.986706 31.1166 18.906106
50 60.986706 32.128763 20.522892
