gen best mean std
0 21.768891 -3.699943 4.831198
1 39.561921 -0.865183 8.86208
2 89.159599 1.740903 13.410204
3 48.716796 5.132532 15.213058
4 48.888012 10.558461 17.180461
5 57.882006 12.616062 19.79905
6 66.494668 15.536651 21.007716
7 66.527729 12.984762 21.495417
8 66.536168 17.060022 23.347303
9 66.527729 23.753594 22.956068
10 86.428142 25.76108 28.585325
11 86.428142 30.667509 29.704407
12 86.428142 32.708582 32.884515
13 86.428142 32.437565 30.070294
14 86.428142 36.42425 31.683038
15 86.428142 34.522874 32.675177
16 86.428142 32.267635 33.488729
17 86.428142 43.337859 33.030797
18 86.428142 29.236619 34.755003
19 86.428142 35.44872 33.2305
20 86.428142 34.843531 31.771297
21 86.428142 43.255074 33.368008
22 86.732828 37.840852 32.465039
23 86.732828 40.158444 33.074938
24 86.732828 39.941627 32.301965
25 86.732828 38.979598 31.987887
26 86.732828 39.019324 34.200846
27 86.732828 39.867465 31.193275
28 86.732828 51.614282 31.625909
29 86.732828 44.431418 32.490277
30 86.732828 41.600711 33.546058
31 86.732828 37.325993 33.134358
32 86.732828 41.936742 27.354259
33 86.732828 45.245162 25.649905
34 86.732828 40.379757 26.578447
35 86.732828 39.348048 27.61316
36 86.732828 44.213684 27.516585
37 86.732828 45.224173 29.046086
38 86.732828 47.761466 26.958394
39 86.732828 44.032995 30.933708
40 86.732828 44.050849 29.05492
41 86.972828 46.610722 25.186613
42 86.908142 45.834299 27.462242
43 88.771054 44.139719 25.072835
44 87.282547 50.411723 24.084837
45 86.732828 44.082189 22.593826
46 89.245189 46.528406 20.416938
47 88.065064 46.283326 21.726932
48 88.065064 52.888659 20.309827
49 88.065064 56.688754 20.872301
50 88.065064 59.21776 17.859584
