gen best mean std
0 66.624722 5.468266 20.663088
1 87.363246 19.423923 27.400383
2 66.340518 30.256289 28.454953
3 66.319827 41.155661 27.175047
4 89.179361 42.769767 25.579151
5 89.8439 46.076175 25.803804
6 90.404679 52.206778 25.263157
7 90.911062 49.371337 26.481153
8 91.099465 51.114037 31.501709
9 90.911062 52.320746 30.734001
10 92.132892 53.808666 30.849469
11 92.132892 59.203977 27.971775
12 92.132892 60.368264 27.856916
13 92.132892 57.029306 32.168247
14 92.132892 54.855071 33.590463
15 92.132892 67.022641 27.168191
16 92.132892 62.617756 28.735859
17 92.132892 61.617927 32.935116
18 92.132892 56.872041 33.308642
19 92.132892 66.8189 30.212257
20 92.132892 63.493433 31.79997
21 92.132892 60.621926 29.955935
22 92.132892 67.259682 30.921021
23 92.132892 62.832053 31.484154
24 92.132892 70.67887 29.80035
25 92.132892 69.378029 29.200442
26 92.132892 71.250783 30.136303
27 92.132892 72.83793 25.681715
28 92.132892 72.253229 29.601611
29 92.132892 70.021967 30.739453
30 92.132892 73.313462 28.029359
31 92.132892 70.054825 31.283061
32 92.132892 74.784421 26.148439
33 92.132892 74.455138 27.079959
34 92.132892 75.638642 23.663431
35 92.132892 74.008565 25.050616
36 92.132892 77.942351 21.690762
37 92.132892 72.298001 29.881448
38 92.132892 79.833089 21.997093
39 92.132892 73.548987 27.725057
40 92.132892 78.956662 21.009336
41 92.132892 81.575525 18.837267
42 92.132892 77.716026 24.789733
43 92.132892 78.522692 21.982724
44 92.132892 78.53661 23.32835
45 92.132892 79.342579 22.299421
46 92.132892 83.09839 17.206651
47 92.132892 84.395337 13.286721
48 92.132892 81.317561 15.100819
49 92.132892 85.466978 10.11071
50 92.132892 82.980524 11.339606
