gen best mean std
0 12.696695 -3.940699 3.467514
1 30.840945 3.425604 8.573976
2 39.67699 12.277909 13.710608
3 57.289573 21.278321 15.274611
4 66.231679 29.287204 21.950205
5 66.231679 44.861145 24.953884
6 66.231679 45.512444 26.868394
7 66.231679 41.494603 29.055246
8 66.231679 45.152414 26.886714
9 66.231679 41.221062 29.612046
10 66.231679 47.740295 25.727952
11 66.231679 44.818994 26.229021
12 66.231679 44.106774 27.740212
13 66.231679 44.717839 27.424882
14 66.231679 41.516723 27.186684
15 66.231679 43.201556 26.539058
16 66.231679 46.480984 25.980859
17 66.231679 41.317301 27.38749
18 66.231679 43.007517 27.685558
19 66.231679 38.156477 29.631248
20 66.231679 41.617118 27.555025
21 66.231679 46.466807 26.45116
22 66.231679 43.990488 26.935489
23 66.231679 44.444659 26.256837
24 66.231679 41.139751 28.051384
25 84.872828 45.610463 27.090646
26 84.872828 46.701588 28.733083
27 87.151733 43.113614 32.35324
28 87.151733 59.894237 34.388772
29 87.151733 54.655203 37.728659
30 87.151733 61.159372 32.517962
31 87.151733 60.823752 35.042263
32 87.151733 63.944567 34.822318
33 87.151733 62.574883 32.47191
34 87.151733 58.924971 35.758841
35 87.151733 65.846831 32.101277
36 87.151733 61.552035 33.836014
37 87.151733 62.276055 35.692345
38 87.151733 65.81597 34.039139
39 87.151733 64.824078 34.084873
40 87.151733 58.576986 38.313122
41 87.151733 59.184336 35.453057
42 87.151733 61.977352 33.774228
43 87.151733 57.678838 35.990611
44 87.151733 58.614631 35.672146
45 87.151733 57.993575 35.103165
46 87.151733 61.318286 35.5572
47 87.151733 62.701924 34.971117
48 87.151733 59.604491 33.389712
49 87.151733 56.666526 37.762533
50 87.151733 61.232205 35.530836
