gen best mean std
0 57.561921 -2.884379 7.831888
1 48.785064 0.464619 10.648111
2 66.601837 4.301037 13.87713
3 66.691732 7.297869 14.605004
4 66.219256 12.912673 18.670147
5 66.219256 14.550149 19.278591
6 57.691732 15.053889 18.128115
7 75.282972 19.659513 20.366355
8 66.416504 21.671136 21.267034
9 85.768142 19.901242 21.683643
10 85.768142 26.266665 22.617319
11 85.971655 25.966729 26.146332
12 85.971655 24.845288 23.931303
13 85.768142 29.368744 26.003881
14 89.265064 32.059557 30.941599
15 85.768142 34.74375 28.513849
16 85.768142 36.210143 29.92489
17 85.768142 42.512002 30.739429
18 85.768142 45.102843 30.380789
19 86.616168 50.449967 31.649799
20 86.616168 46.790919 31.321354
21 86.616168 46.475451 31.381247
22 86.616168 42.839317 33.01548
23 86.616168 46.735642 33.795355
24 86.616168 38.449484 36.184308
25 86.616168 39.167291 35.90506
26 86.616168 48.08983 35.329339
27 86.616168 43.675059 30.423535
28 86.616168 49.395899 30.750829
29 86.616168 51.364221 33.357986
30 86.616168 50.566398 33.670975
31 86.616168 49.352543 31.885627
32 86.616168 51.29886 31.68079
33 86.616168 54.434758 29.257836
34 86.616168 53.154613 30.082235
35 86.616168 52.967043 30.132321
36 86.616168 52.766102 26.306283
37 86.616168 50.789107 26.500344
38 86.616168 56.448095 27.583692
39 86.616168 58.269771 27.276508
40 86.616168 52.130628 29.660257
41 86.616168 49.381502 30.242494
42 86.616168 56.788186 21.018771
43 88.45004 54.217834 25.665099
44 86.938336 60.755111 19.069058
45 89.372828 63.584984 19.584241
46 89.372828 61.209782 20.812696
47 89.372828 60.063055 22.497905
48 89.372828 63.678567 20.343391
49 89.372828 70.063383 19.401975
50 89.372828 74.695295 16.600964
