gen best mean std
0 74.207656 1.430774 13.824184
1 74.207656 48.153116 28.921173
2 74.207656 48.774724 31.512212
3 74.207656 51.621201 29.767725
4 74.207656 48.083047 30.747725
5 74.207656 48.405273 31.378509
6 74.207656 46.705351 32.007206
7 74.207656 54.299415 29.81101
8 74.207656 54.318421 30.0387
9 74.207656 55.422069 28.621087
10 74.207656 54.247621 28.913295
11 74.207656 51.653432 29.391256
12 84.08034 52.148543 30.993708
13 86.333109 48.687746 31.605223
14 86.333109 59.685336 33.974183
15 86.333109 67.63213 31.59071
16 86.333109 65.621576 34.196172
17 86.333109 63.77808 34.284572
18 86.333109 67.920282 31.131482
19 86.333109 63.941155 35.316902
20 86.333109 70.553657 30.407603
21 86.333109 65.351482 33.341536
22 86.333109 69.124312 30.462418
23 86.333109 67.541311 31.688804
24 86.333109 72.840305 27.299177
25 86.333109 64.102945 33.461391
26 86.333109 69.678408 30.025194
27 86.333109 59.372199 34.771723
28 86.333109 62.68789 34.947476
29 86.333109 64.35195 34.967764
30 86.333109 65.076115 32.675727
31 86.333109 69.496343 30.889386
32 86.333109 63.267698 33.928441
33 86.618916 61.741556 34.14966
34 86.618916 68.071234 29.870764
35 86.618916 59.044239 34.369187
36 86.618916 65.467598 33.130182
37 86.618916 63.518383 31.071672
38 86.618916 64.525644 32.077062
39 86.618916 60.87229 32.625286
40 86.618916 65.795423 29.108279
41 86.618916 62.738274 31.598632
42 86.618916 59.926955 29.31652
43 86.618916 64.584537 30.485855
44 86.618916 63.865548 28.879005
45 86.618916 67.619013 28.381313
46 86.618916 71.207855 24.260513
47 86.618916 70.577229 28.099687
48 86.618916 66.570416 29.441612
49 86.618916 62.452443 28.935744
50 86.618916 61.850188 32.243471
