gen best mean std
0 90.652977 5.128314 23.654203
1 90.652977 76.377311 26.757448
2 90.652977 78.460944 21.604248
3 90.652977 77.04794 23.099754
4 90.652977 76.416647 21.721535
5 91.192977 77.90192 21.857462
6 91.192977 73.174922 27.26911
7 92.152977 77.781121 22.102615
8 92.306285 76.58502 25.553209
9 92.306285 72.035386 30.965908
10 92.306285 80.738588 21.636872
11 92.306285 87.040106 12.9892
12 92.306285 86.915013 14.678483
13 92.306285 88.683023 10.505526
14 92.306285 87.445384 14.558867
15 92.306285 86.326488 17.143209
16 92.306285 88.077181 12.070893
17 92.306285 87.464648 10.354933
18 92.306285 84.005517 19.43285
19 92.306285 86.287449 14.756609
20 92.306285 84.710664 17.546458
21 92.306285 85.310451 16.118004
22 92.306285 84.439713 17.460855
23 92.306285 86.344688 13.274438
24 92.306285 86.938292 9.60355
25 92.306285 85.848161 15.234928
26 92.306285 86.895863 12.721778
27 92.306285 83.902172 15.033467
28 92.306285 84.681445 16.533686
29 92.306285 85.358645 13.613352
30 92.306285 81.376697 21.514713
31 92.306285 81.283193 17.288255
32 92.306285 84.769391 15.901659
33 92.306285 82.106497 17.419386
34 92.306285 84.642009 15.831201
35 92.306285 83.89833 15.651941
36 92.306285 86.533781 12.353015
37 92.306285 83.757922 15.359564
38 92.306285 84.076033 13.743543
39 92.306285 85.213182 12.71347
40 92.306285 84.298039 15.940505
41 92.306285 85.048678 12.38484
42 92.306285 82.130729 16.625269
43 92.306285 83.695257 14.311407
44 92.306285 87.311386 10.162221
45 92.306285 82.560881 16.234116
46 92.306285 87.116888 9.45595
47 92.306285 85.944028 12.891103
48 92.306285 85.97641 14.030425
49 92.306285 85.472625 12.613124
50 92.306285 82.698341 16.956479
