gen best mean std
0 49.682576 -1.992302 11.832757
1 49.682576 -0.625835 12.377052
2 56.908501 0.729422 14.919362
3 71.18362 1.014037 17.65584
4 71.18362 6.999994 23.61545
5 71.18362 8.793521 23.317124
6 71.196494 11.596483 28.285161
7 71.196494 7.716219 24.771558
8 71.196494 7.990371 25.925405
9 71.196494 13.422329 30.327073
10 71.196494 12.439612 29.384555
11 71.196494 14.684138 31.446996
12 71.196494 17.752942 31.084252
13 84.747858 18.685234 32.97011
14 84.747858 13.426127 29.642044
15 85.690234 33.00077 40.789642
16 85.690234 14.717809 33.514144
17 85.695922 21.693728 35.177169
18 85.695922 24.099713 36.209711
19 85.695922 27.6748 37.955505
20 85.723076 35.453265 39.041353
21 85.75212 33.964119 39.827977
22 85.75212 25.648537 37.367703
23 85.75212 33.773973 36.993844
24 85.75212 29.620959 39.555101
25 85.75212 33.734325 38.709378
26 85.75212 33.711713 39.294849
27 85.75212 30.038896 38.575238
28 85.75212 41.415255 35.729423
29 85.75212 37.076092 39.333614
30 85.75212 39.425849 36.458513
31 85.799836 41.43543 34.887298
32 85.799836 38.150845 36.534976
33 85.799836 41.538749 35.289961
34 85.799836 39.922916 34.534802
35 85.799836 39.423694 35.132507
36 85.799836 50.672997 34.208976
37 85.799836 52.467299 32.826233
38 85.799836 43.955862 34.070917
39 85.799836 48.125405 31.251611
40 85.799836 40.48991 28.226542
41 85.799836 42.234805 31.891279
42 85.799836 46.000474 26.725521
43 85.799836 47.24969 30.690834
44 85.799836 47.847307 27.626778
45 85.799836 47.313773 26.745876
46 85.799836 44.508307 24.715109
47 85.760339 49.801744 25.504451
48 85.760339 49.899451 22.298298
49 85.57781 52.374412 20.676929
50 85.752691 53.201068 21.076359
