gen best mean std
0 39.142067 1.835744 12.016997
1 39.142067 5.781637 16.043582
2 74.904175 11.868858 19.981441
3 74.904175 11.867515 23.411163
4 74.904175 20.061826 32.711483
5 74.904175 17.652379 30.635817
6 74.904175 13.837299 30.432313
7 74.904175 16.88668 32.269858
8 74.904175 20.921165 33.476211
9 74.904175 17.167328 30.90354
10 74.904175 16.806067 30.48132
11 74.904175 24.600692 35.571699
12 74.904175 24.357486 31.701921
13 77.74678 20.029159 33.499638
14 77.74678 25.548196 33.505048
15 77.74678 21.175284 30.728787
16 77.98678 25.746973 34.698295
17 77.98678 24.905172 35.417509
18 83.814717 30.534203 35.975269
19 83.814717 22.466341 33.256045
20 83.814717 28.531384 34.877155
21 83.90909 33.053207 39.219401
22 83.90909 30.104623 36.674503
23 83.90909 31.334696 36.761217
24 83.90909 29.951485 37.038689
25 83.90909 38.155411 40.11093
26 83.967552 36.02028 37.397676
27 83.967552 30.323417 32.734858
28 83.967552 31.524481 35.722094
29 83.967552 32.362978 36.318067
30 83.967552 31.800043 37.131023
31 83.967552 35.697411 35.736684
32 83.967552 33.385537 33.341925
33 83.967552 37.346336 33.128859
34 83.967552 41.484796 34.219968
35 83.967552 41.10403 36.831027
36 83.967552 32.771892 33.84421
37 83.967552 33.191045 31.716407
38 83.967552 32.446964 28.382327
