gen best mean std
0 87.139358 5.18962 24.359119
1 88.308859 19.209317 33.417247
2 89.554547 41.170484 40.132256
3 89.359688 49.827709 41.419523
4 90.174668 55.885033 39.776134
5 90.174668 62.261524 37.317979
6 92.322264 47.181739 41.674016
7 91.634198 53.396947 40.308855
8 90.317881 52.479399 39.975312
9 91.302264 53.99533 37.983884
10 91.406285 51.772188 39.290256
11 91.406285 58.485955 37.758186
12 91.583843 63.732601 36.854271
13 91.586285 53.83364 38.505921
14 91.886285 58.443623 35.281385
15 92.092977 57.88896 36.582667
16 92.758336 52.946717 38.103211
17 92.758336 65.500589 34.151803
18 92.758336 63.842087 33.35048
19 92.758336 68.596524 31.986527
20 92.758336 65.095552 36.842897
21 92.758336 59.371062 37.586095
22 92.758336 62.229861 37.150634
23 92.758336 64.025153 36.704938
24 92.758336 65.034278 36.380541
25 92.818336 69.638811 34.234565
26 92.818336 67.543431 34.843568
27 92.818336 74.706501 29.406572
28 92.818336 69.490842 34.233313
29 92.818336 70.258883 33.740942
30 92.878336 74.571742 29.841458
31 92.878336 77.638931 27.379981
32 92.878336 80.428182 24.524739
33 92.878336 77.438327 27.764314
34 92.878336 79.265281 23.537386
35 92.878336 83.396882 21.208167
36 92.878336 74.194221 30.285949
37 92.878336 78.016416 28.234139
38 92.878336 83.597987 21.769291
39 93.196054 84.955399 20.19675
40 93.196054 85.666847 17.528281
41 93.196054 81.098663 24.678849
42 93.058336 81.48612 22.920573
43 93.058336 85.80612 17.667956
44 93.058336 86.882911 14.25303
45 93.058336 86.431107 16.434861
46 93.058336 88.810524 10.497785
47 93.178336 89.855647 8.812093
48 93.178336 87.40571 13.85085
49 93.178336 89.07602 9.797492
50 93.178336 90.286829 1.541271
