gen best mean std
0 66.29289 3.861755 19.339838
1 75.023649 20.005351 25.879009
2 85.533647 35.366814 28.454159
3 85.533647 39.457212 28.281005
4 85.533647 39.744382 29.756325
5 85.533647 41.564338 26.646259
6 75.273152 40.404285 28.531812
7 90.07505 42.750606 27.316841
8 90.876796 48.47116 28.068138
9 91.596796 48.01723 30.585046
10 91.596796 52.803661 29.679023
11 91.596796 50.25852 32.514153
12 91.596796 49.780433 33.386773
13 91.652892 50.724464 31.953418
14 92.063414 50.835573 35.457832
15 92.063414 52.500214 33.009817
16 92.063414 53.739684 31.625061
17 92.063414 53.840601 34.059157
18 92.063414 52.459348 32.271313
19 92.063414 50.412745 33.830518
20 92.063414 55.438024 32.482588
21 92.063414 59.695324 33.424576
22 92.063414 63.471807 29.221817
23 92.066695 64.470961 25.516496
24 92.066695 66.29942 28.168691
25 92.063414 63.50034 27.395684
26 92.063414 66.930636 31.235424
27 92.063414 64.352898 29.945872
28 92.063414 68.651699 27.805206
29 92.104722 69.267065 26.865343
30 92.104722 67.310233 26.461451
31 92.123414 71.888037 26.338092
32 92.301683 67.323198 28.398095
33 92.301683 62.942785 31.594906
34 92.301683 70.18318 25.880397
35 92.301683 61.124805 28.167028
36 92.301683 67.045026 25.407807
37 92.301683 64.559733 27.417064
38 92.301683 66.037104 24.532315
39 92.301683 64.671054 26.23337
40 92.301683 63.784681 22.793452
41 92.301683 66.712037 25.383106
42 92.301683 65.451915 23.369114
43 92.301683 63.580745 27.02299
44 92.301683 68.650161 20.299887
45 92.301683 67.71633 21.782072
46 92.301683 65.548922 21.507883
47 92.301683 65.184671 22.109714
48 92.301683 67.73012 16.354323
49 92.301683 63.813747 18.133592
50 92.301683 67.791348 19.272819
