gen best mean std
0 66.200907 1.24983 15.254494
1 86.627846 17.045401 24.878017
2 86.850607 26.581172 27.538028
3 86.850607 33.708312 26.605341
4 86.783229 35.563222 29.405491
5 87.53704 41.612931 27.30462
6 89.968118 43.247866 29.095926
7 87.624051 46.300855 28.346087
8 89.567552 41.892891 29.056634
9 88.133532 44.122318 26.129489
10 87.627846 38.331869 29.335944
11 87.627846 52.098581 25.315391
12 87.933532 55.801309 26.14769
13 87.933532 51.516594 28.29446
14 87.933532 55.598053 29.324368
15 87.933532 51.310153 30.169249
16 87.933532 49.478463 33.380466
17 87.933532 48.44139 34.453492
18 87.933532 44.876871 37.268379
19 88.809685 50.76734 35.791424
20 89.150267 46.18285 35.523476
21 90.246757 53.628187 32.610432
22 90.246757 56.05461 36.035636
23 90.246757 55.115179 34.413683
24 90.246757 52.154277 34.899092
25 90.246757 58.401672 31.618997
26 90.246757 52.615972 37.440288
27 90.246757 60.944425 31.772594
28 90.246757 62.497976 31.932068
29 90.246757 60.383073 31.755708
30 90.246757 61.728912 30.876433
31 90.246757 59.592326 34.741277
32 90.246757 62.27408 31.692568
33 90.246757 60.859643 33.991981
34 90.246757 62.809464 31.525844
35 90.246757 60.101017 32.542554
36 90.246757 60.699981 31.602993
37 90.246757 66.960182 26.139258
38 90.246757 70.112451 24.317183
39 90.246757 70.448313 23.437594
40 90.246757 64.056896 28.931772
41 90.246757 67.584363 23.998654
42 90.246757 68.527707 25.734473
43 90.246757 65.464959 27.309301
44 90.246757 74.051724 19.079342
45 90.246757 70.853983 20.001628
46 90.246757 69.090122 23.028213
47 90.246757 74.654726 16.454877
48 90.246757 72.149909 15.308776
49 90.246757 76.091941 14.032661
50 90.246757 73.824409 12.42163
