gen best mean std
0 35.214699 -3.490013 7.058268
1 35.4304 6.833184 16.849407
2 35.4304 7.094866 16.919543
3 35.4304 6.614112 17.380959
4 35.4304 5.254441 15.561543
5 35.4304 8.225514 18.103218
6 35.4304 6.939108 17.387113
7 42.826576 7.696926 17.965027
8 42.826576 6.599694 18.020997
9 42.826576 13.680481 22.740772
10 42.826576 10.37419 20.862394
11 42.8517 12.351147 21.72347
12 42.890649 8.497351 20.113389
13 42.890649 16.641108 22.349195
14 42.890649 11.01202 20.850155
15 42.890649 13.274166 22.064375
16 49.715755 12.007415 21.706995
17 49.715755 8.174562 21.086251
18 49.736853 15.469909 23.992192
19 53.935641 18.827597 24.8542
20 49.818908 23.179885 24.849659
21 49.846658 16.891273 25.328631
22 49.818908 20.476906 24.25866
23 49.818908 23.439629 25.432555
24 49.818908 20.54597 25.356867
25 49.818908 22.739323 24.978422
26 49.818908 23.230288 24.378014
27 49.818908 26.086642 23.066182
28 49.818908 24.1116 24.362581
29 49.818908 23.601446 24.246404
30 49.818908 25.800591 24.052431
31 49.818908 22.436834 25.54244
32 49.845186 27.632049 23.385523
33 49.818908 29.656183 21.99183
34 49.818908 20.15574 23.903623
35 49.818908 28.37208 23.307485
36 49.818908 30.082972 21.10028
37 49.822421 30.859807 22.727534
38 49.841339 27.694295 23.029245
39 49.841339 26.600218 21.273047
40 49.841339 29.293324 21.538219
41 49.841339 28.706874 21.505665
42 49.841339 35.238062 19.029874
43 49.841339 30.128476 22.150858
44 49.841339 30.247318 20.721679
45 49.841339 32.807667 19.27058
46 49.841339 32.212811 20.277021
47 49.841339 34.761552 17.841681
48 49.841339 32.828311 18.503427
49 49.851604 33.127075 19.272289
50 49.851604 29.707702 20.368754
