gen best mean std
0 66.515203 -1.354821 12.343188
1 75.031292 8.732462 23.449736
2 87.556175 25.298553 28.636303
3 84.73704 22.519515 27.803692
4 87.083536 26.692294 26.439393
5 88.036695 34.816447 28.530205
6 87.25704 38.620285 28.990863
7 86.335744 40.882028 26.508932
8 86.729573 42.116938 27.184664
9 87.417882 40.528106 26.017756
10 87.417882 44.913724 27.741698
11 87.417882 44.939001 27.450401
12 87.417882 43.860534 25.82644
13 89.726611 40.684845 28.028395
14 89.726611 40.592945 27.064119
15 89.726611 40.269451 27.172272
16 89.726611 36.898942 27.217656
17 89.726611 46.599791 26.848327
18 89.726611 43.886311 29.068833
19 87.139358 42.916863 25.50023
20 87.139358 37.804312 27.056069
21 87.139358 42.677809 28.295393
22 87.139358 46.468186 24.701807
23 87.21289 44.429535 26.201523
24 89.213025 49.473476 27.107618
25 89.213025 46.472451 29.695429
26 89.213025 44.529685 27.931307
27 88.69004 46.855424 25.01928
28 88.281683 46.857364 26.802991
29 88.281683 46.422447 28.394223
30 87.417882 43.883681 27.954888
31 87.117882 43.835511 24.499766
32 86.333074 39.959707 26.028824
33 86.333074 39.63911 25.941822
34 87.086267 43.563622 26.579667
35 86.306757 39.250602 26.832827
36 85.100518 40.923239 23.653812
37 87.03289 45.934883 24.708073
38 87.259358 42.252684 23.617497
39 87.03289 41.597592 25.844986
40 88.819688 44.892653 24.96907
41 86.311965 44.889784 25.687726
42 89.283229 43.836221 26.362047
43 89.283229 49.517525 23.626876
44 89.283229 49.426347 23.85459
45 88.103414 48.950496 25.522153
46 86.997882 45.040399 24.373211
47 86.335744 50.998251 26.4905
48 88.819688 44.204499 26.437151
49 87.69289 47.511745 24.826016
50 88.863229 47.555499 26.728113
