gen best mean std
0 30.490612 0.135752 11.319507
1 39.383229 6.561407 16.468033
2 39.383229 7.457627 16.361624
3 39.383229 6.59783 17.051405
4 39.383229 6.116186 17.708143
5 65.855814 10.203067 19.757946
6 65.855814 6.323436 19.359121
7 83.78034 14.735909 28.38334
8 83.967552 15.604295 31.392668
9 83.967552 22.306587 36.315765
10 83.967552 24.825629 38.603149
11 83.967552 26.737382 36.716204
12 83.967552 23.734787 36.391212
13 83.967552 22.380392 34.491306
14 83.967552 25.80648 35.563074
15 83.967552 21.497381 34.717381
16 83.967552 30.859842 38.887844
17 83.967552 31.410191 35.551977
18 83.967552 30.088801 35.672344
19 83.967552 36.665931 38.948234
20 83.967552 35.42035 38.270796
21 83.967552 33.096703 36.113749
22 83.967552 26.622484 34.506481
23 83.967552 32.655992 36.968886
24 83.967552 28.644531 37.070725
25 83.967552 43.961986 37.10052
26 83.967552 32.569526 35.895803
27 83.967552 33.688106 37.286557
28 83.967552 31.651017 35.864558
29 83.967552 38.928138 39.145057
30 83.967552 33.950379 33.902384
31 83.967552 34.968992 34.09937
32 83.967552 33.556804 34.530369
33 83.967552 38.694992 34.901006
34 83.967552 35.493388 35.829062
35 83.967552 35.389944 34.601447
36 83.967552 39.295478 34.116394
37 83.967552 32.853886 32.904303
38 83.967552 38.752871 33.715845
39 83.967552 36.673679 33.508088
40 83.967552 36.016472 33.59575
41 83.967552 44.092931 31.831327
42 83.967552 41.532711 33.109479
43 83.967552 36.521373 28.477016
44 83.967552 39.833281 33.051803
45 83.967552 37.185353 29.411114
46 83.967552 40.063727 31.669737
47 83.967552 41.626318 28.663277
48 83.967552 36.974129 27.991068
49 83.967552 41.483198 28.486023
50 83.967552 41.848158 29.810074
