gen best mean std
0 38.48677 -2.702508 7.264423
1 84.366986 1.475246 13.068015
2 75.561921 2.502873 14.667799
3 57.386872 4.841192 13.713232
4 66.213103 9.291524 17.605245
5 75.200907 8.32717 18.012046
6 75.200907 13.696945 21.284786
7 74.570281 15.359569 21.355546
8 64.42339 12.626756 21.640094
9 64.42339 18.260726 20.809179
10 86.091655 19.777776 23.733587
11 89.085883 24.854994 24.737795
12 89.085883 25.495827 28.535213
13 89.085883 25.011761 30.606006
14 89.085883 33.077281 32.006064
15 90.082061 33.782643 36.341317
16 90.082061 26.93081 35.84277
17 90.082061 36.676763 39.872755
18 90.082061 31.629314 40.360874
19 91.740746 32.645217 40.954642
20 91.740746 30.427067 39.585775
21 91.740746 37.725642 41.617677
22 91.740746 49.828309 39.129572
23 91.740746 53.003065 41.694578
24 91.740746 49.813801 40.910306
25 91.740746 49.56033 41.825122
26 91.740746 53.125417 43.527085
27 91.740746 64.522703 39.214887
28 91.740746 57.466629 40.761626
29 91.740746 59.484236 40.407231
30 91.740746 59.66755 40.352684
31 91.740746 62.982395 39.286069
32 91.740746 68.025026 38.781186
33 91.740746 64.653306 40.215005
34 91.740746 67.478171 38.691077
35 91.740746 71.007302 35.204784
36 91.740746 71.939465 34.417328
37 91.740746 68.639373 37.316184
38 91.740746 78.125015 29.659824
39 91.740746 77.17926 30.115659
40 91.740746 81.100239 26.568911
41 91.740746 81.298058 25.389462
42 91.740746 78.023672 29.767341
43 91.740746 79.098634 28.944154
44 91.740746 86.650735 18.161791
45 91.740746 86.74206 18.469172
46 91.740746 84.409043 21.563865
47 91.740746 84.833176 22.566904
48 91.740746 85.800511 19.345026
49 91.740746 89.342834 10.888269
50 91.740746 90.718313 0.96864
