gen best mean std
0 48.935841 -3.028106 9.542106
1 51.447232 1.676655 15.992124
2 51.447232 -0.227382 12.918432
3 51.447232 1.305946 16.164577
4 51.447232 2.101215 16.421586
5 56.867096 5.187626 20.368473
6 56.867096 8.744748 25.042801
7 56.867096 6.358468 21.855226
8 57.057578 7.771671 22.804047
9 57.057578 7.580279 22.480404
10 57.057578 8.534263 24.228497
11 60.731298 9.372504 25.222298
12 60.731298 9.244742 25.491979
13 70.492758 13.468308 27.60115
14 70.492758 13.671578 27.58162
15 77.602611 15.430366 30.526581
16 77.602611 14.483403 30.708852
17 77.602611 22.239619 36.483781
18 78.151728 24.884887 36.679988
19 78.151728 20.130232 35.061547
20 78.151728 29.97345 38.621224
21 78.151728 29.22923 37.926025
22 78.151728 27.562654 36.271833
23 78.151728 25.641561 36.731425
24 78.151728 33.15396 38.314456
25 78.151728 37.211696 36.991809
26 78.151728 31.239385 37.402008
27 78.151728 38.878811 36.131211
28 78.151728 36.140252 36.263054
29 78.151728 38.681522 37.441443
30 78.151728 41.021594 36.388562
31 78.151728 42.217309 36.199244
32 78.151728 38.281221 36.658142
33 78.151728 48.664877 33.756384
34 78.151728 38.895053 34.507997
35 78.151728 43.492839 33.650317
36 78.151728 42.402526 35.68327
37 78.151728 49.892724 32.403554
38 78.151728 45.363209 30.77404
39 78.151728 48.635917 30.389159
40 78.151728 49.524944 30.977464
41 78.151728 54.053311 28.106946
42 78.151728 54.217771 26.159065
43 78.151728 52.003881 29.927166
44 78.151728 54.934144 24.42173
45 78.151728 57.897012 23.875535
46 78.151728 57.528556 20.083385
47 78.151728 57.309477 19.7232
48 78.151728 63.86255 12.842638
49 78.173549 60.443372 18.482328
50 78.107921 61.133748 13.274947
