gen best mean std
0 66.031292 0.627046 14.19847
1 75.023649 9.084509 23.205104
2 86.61289 13.268345 27.396971
3 88.591054 15.494514 25.974395
4 88.863246 23.563979 32.805166
5 88.863246 12.995241 27.644259
6 88.863246 21.342615 34.042804
7 88.863246 18.717084 32.639197
8 88.863246 25.494298 37.348137
9 88.863246 26.704207 38.187005
10 89.883229 21.281847 34.716248
11 89.883229 12.040528 30.709546
12 89.883229 25.204759 39.011553
13 89.883229 33.605001 41.924531
14 89.883229 24.807909 38.436587
15 89.883229 42.618741 42.949474
16 89.883229 27.422863 40.854329
17 89.883229 35.42615 40.644998
18 89.883229 32.791366 41.410231
19 89.883229 42.095583 42.565177
20 89.883229 43.136973 42.795605
21 89.883229 34.194414 40.794443
22 89.883229 34.927207 42.440911
23 89.883229 45.517981 41.130362
24 89.883229 47.219043 43.195426
25 89.883229 45.588075 41.646486
26 90.543229 41.054098 43.457951
27 90.543229 45.160925 40.136165
28 90.543229 51.558906 40.131985
29 90.543229 38.456715 37.973484
30 90.543229 50.42217 40.748299
31 90.543229 47.337401 37.989681
32 90.543229 57.655594 34.603372
33 90.543229 55.223984 37.750814
34 90.543229 56.165937 35.360364
35 90.543229 52.102456 34.726489
36 90.543229 55.448762 35.195879
37 90.543229 57.308429 35.770524
38 90.543229 55.675697 34.264234
39 90.543229 66.322401 27.128185
40 90.543229 60.499153 31.409254
41 90.543229 71.329595 22.926647
42 90.543229 60.326045 29.588645
43 90.543229 62.977464 28.042059
44 90.543229 65.338286 28.897526
45 90.543229 67.168069 26.09259
46 90.543229 71.432067 19.939209
47 90.543229 67.700222 21.586319
48 90.543229 70.207622 18.221796
49 90.543229 71.894485 13.67181
50 90.543229 71.908207 11.693318
