gen best mean std
0 38.043597 -4.304823 7.352582
1 42.353984 2.213635 12.459658
2 49.665289 2.686983 14.835071
3 49.665289 -0.563388 13.118083
4 49.665289 1.148443 15.878012
5 58.585379 1.859129 18.258727
6 63.941232 6.298388 22.209881
7 63.941232 6.320972 24.792416
8 63.941232 9.694612 26.383642
9 63.941232 9.453089 27.024085
10 63.941232 16.949954 30.778793
11 63.99122 13.632088 28.350956
12 63.99122 13.730083 28.947672
13 63.99122 17.171167 30.897682
14 63.99122 15.573869 29.561474
15 63.99122 12.451341 29.01212
16 63.99122 20.49892 31.324203
17 63.99122 13.908186 29.947651
18 63.99122 20.530985 32.420507
19 64.00144 24.380758 32.907847
20 64.00144 22.03692 32.865294
21 64.256572 25.162233 33.054413
22 64.256572 29.32958 32.660595
23 64.256572 22.647125 31.99554
24 64.256572 30.541287 32.374033
25 64.258763 30.370698 32.96755
26 64.258763 25.405506 31.740166
27 64.258763 28.677326 32.524019
28 64.258763 31.031178 32.812108
29 64.258763 36.846149 30.937093
30 64.258763 29.727182 32.686642
31 64.258763 45.345617 28.081709
32 64.258763 40.125919 30.654662
33 64.258763 35.98233 31.807531
34 64.258763 39.065297 30.546456
35 64.258763 41.695495 28.857253
36 64.258763 42.193719 29.393739
37 64.258763 45.535973 27.231814
38 64.258763 42.469019 28.386131
39 64.258763 48.620667 24.356771
40 64.258763 45.309587 26.325285
41 64.258763 50.38234 23.686991
42 64.258763 50.532581 23.300348
43 64.258763 46.555701 23.641595
44 64.258763 45.241689 26.238808
45 64.258763 55.982858 14.476296
46 64.258763 55.607199 15.469349
47 64.264171 52.809804 19.178999
48 64.264171 52.984215 18.54156
49 64.264171 57.169648 12.319132
50 63.978807 57.061331 8.923317
