gen best mean std
0 55.957714 1.696854 12.515851
1 57.04678 8.467066 14.528269
2 86.618024 16.509791 21.47168
3 86.032306 18.062852 21.690653
4 86.580067 19.678618 24.771107
5 86.580067 26.365013 25.718384
6 87.688259 26.383715 28.643368
7 87.688259 36.56629 29.436554
8 86.512306 43.803311 34.819947
9 88.909276 47.897794 33.746027
10 88.909276 49.536497 33.294357
11 88.909276 48.654972 32.649865
12 88.909276 47.71951 34.387781
13 88.909276 53.756578 33.657167
14 88.909276 45.032119 37.170069
15 88.909276 42.119151 35.713158
16 88.909276 48.428 37.312817
17 88.958916 43.365912 36.410082
18 88.958916 41.793435 33.436219
19 88.969276 49.77189 35.332441
20 88.958916 44.255705 36.728972
21 88.958916 44.851235 35.717727
22 89.089276 59.913382 32.716704
23 89.089276 44.911703 37.392958
24 89.089276 43.366662 36.480133
25 89.089276 42.278837 36.736049
26 89.089276 47.1532 35.910688
27 89.089276 44.540577 34.14188
28 89.198916 53.173085 34.226542
29 89.198916 51.133052 34.533245
30 89.198916 46.499304 36.216151
31 89.198916 52.735444 33.379753
32 89.198916 48.393134 34.944346
33 89.198916 56.85038 30.55155
34 89.198916 59.67805 32.527556
35 89.198916 55.452298 32.077651
36 89.198916 53.564026 31.143036
37 89.198916 56.975899 31.319659
38 89.198916 56.499692 29.664036
39 89.209276 52.349113 31.688863
40 89.198916 54.800829 30.177678
41 89.198916 59.671623 27.614573
42 89.198916 50.770195 28.66773
43 89.198916 49.49047 28.768858
44 89.198916 52.058184 29.784368
45 89.198916 53.591389 27.68478
46 89.089276 60.019468 26.504287
47 89.198916 54.063586 24.513604
48 89.078916 52.810354 25.903649
49 89.078916 58.052086 24.49482
50 89.198916 58.057372 24.972117
