gen best mean std
0 32.87634 -3.681882 7.045552
1 32.87634 -0.083338 11.278436
2 32.87634 -1.471565 10.647384
3 39.06638 0.163811 13.698356
4 49.536254 0.13246 12.972633
5 63.245289 8.331847 19.159724
6 61.57996 12.307844 20.698519
7 57.341975 10.780992 18.896197
8 63.670508 13.531402 20.210329
9 68.111332 18.719941 20.272581
10 63.772004 16.667003 21.115826
11 63.493811 18.976544 20.033238
12 56.548331 16.086995 18.904772
13 56.548331 17.793932 19.679831
14 63.930436 18.619909 21.147697
15 63.930436 19.645363 19.600297
16 63.985531 24.595958 20.64523
17 56.798656 20.977962 20.732152
18 77.816511 24.366892 21.302112
19 77.885964 23.813823 22.846901
20 77.885964 24.761069 23.642628
21 77.816511 24.817325 22.076464
22 77.816511 25.184196 20.815892
23 84.35276 22.661289 20.805505
24 86.021622 22.871592 22.33249
25 84.35276 22.626212 21.388591
26 84.35276 23.981959 24.401886
27 84.35276 21.476592 23.513534
28 70.876946 23.788029 21.104984
29 58.272016 22.718222 20.21953
30 78.262976 23.858168 21.387874
31 78.262976 25.809266 20.635296
32 78.214492 26.989904 20.069257
33 70.440666 25.299242 19.132245
34 70.786973 25.57217 19.784155
35 71.10885 27.554204 18.9094
36 71.10885 26.795227 17.65552
37 63.870372 25.84408 18.376539
38 56.59069 24.048604 17.251073
39 85.141729 25.736163 18.304745
40 70.557596 22.079749 18.012871
41 70.557596 26.977591 17.91873
42 71.050308 25.907472 20.245811
43 63.608137 26.720795 18.412731
44 65.723929 26.180973 19.457742
45 77.27002 26.580317 19.104856
46 78.642893 32.031679 18.339835
47 86.080088 35.379949 20.392133
48 70.186566 28.49028 18.821423
49 56.450813 28.909569 16.958934
50 70.090493 29.778519 17.183417
