gen best mean std
0 66.333573 5.841009 20.725064
1 89.83505 16.691371 27.639131
2 89.53505 36.993078 29.012833
3 89.317323 38.338254 28.15193
4 90.918708 35.687025 30.589805
5 90.918708 36.892218 30.741735
6 90.918708 41.570308 27.520078
7 90.918708 40.676082 30.339367
8 90.918708 42.489033 29.50064
9 90.918708 45.928038 32.29574
10 90.918708 47.244975 33.102804
11 91.776796 48.940141 33.486285
12 91.776796 48.953407 35.192309
13 91.776796 53.377227 35.997238
14 91.823414 51.526477 34.663711
15 92.002788 59.581572 33.991676
16 92.76272 54.850466 33.066569
17 92.76272 53.343459 35.58952
18 92.76272 63.593702 32.830321
19 92.76272 56.548818 36.879701
20 92.76272 46.526482 35.542583
21 92.76272 52.930409 38.36826
22 92.76272 60.686094 34.141644
23 92.76272 58.025975 36.857862
24 92.76272 58.327599 36.000764
25 92.76272 66.121516 36.499807
26 92.76272 59.080272 37.080071
27 92.76272 54.715522 36.064839
28 92.76272 62.785693 36.643198
29 92.76272 66.828366 33.30497
30 92.76272 60.356716 38.915415
31 92.76272 67.038646 34.185278
32 92.76272 64.36286 35.28527
33 92.76272 61.221332 34.932027
34 92.76272 71.640046 31.885197
35 92.76272 74.188652 28.831092
36 92.76272 72.473961 31.432305
37 92.76272 65.561904 33.906556
38 92.76272 71.87933 30.838344
39 92.76272 76.575225 28.533638
40 92.76272 77.169065 24.878452
41 92.76272 77.32637 25.741692
42 92.76272 75.329236 26.01243
43 92.76272 74.435906 23.533901
44 92.76272 80.71715 19.785772
45 92.76272 82.749217 20.528678
46 92.76272 79.295663 20.410673
47 92.76272 80.00471 20.183686
48 92.76272 84.255974 14.323341
49 92.76272 84.245773 14.313894
50 92.76272 82.988901 15.225472
