gen best mean std
0 66.188859 -1.995703 10.077982
1 66.634024 16.551568 23.363939
2 75.165189 20.014509 24.441527
3 75.028738 26.172863 23.95326
4 66.263428 30.311718 25.65728
5 66.634024 35.468546 23.938994
6 75.036421 33.073555 25.533418
7 75.001063 34.714116 24.040238
8 75.276415 38.178748 23.073926
9 75.276415 35.542696 22.617105
10 85.114809 36.130921 24.569171
11 75.286267 37.751609 24.212116
12 75.006039 36.621148 24.499793
13 75.006039 42.263666 22.109308
14 75.276415 35.908345 23.386798
15 75.276415 37.191281 22.745117
16 75.234809 38.219521 23.73133
17 75.279688 41.310256 22.971369
18 75.244258 40.836215 25.647015
19 75.028738 40.024818 25.222436
20 86.335744 41.702994 26.02077
21 86.335744 39.331677 24.854881
22 75.02619 42.084856 23.51222
23 86.9639 38.984893 24.306175
24 86.851965 44.005881 22.372777
25 86.851965 44.384132 25.160666
26 86.959358 43.30278 25.907611
27 86.959358 45.098095 23.966623
28 74.991187 44.288021 24.358433
29 66.638708 41.170737 24.170346
30 86.71704 41.835898 23.393689
31 86.71704 45.760144 21.48594
32 84.78619 40.486528 25.511747
33 84.78619 46.267991 23.644483
34 66.634024 45.516442 22.577695
35 87.139358 47.805642 21.053844
36 74.771489 42.666298 22.714822
37 66.937405 42.68599 21.198619
38 66.937405 43.143024 20.773068
39 84.93289 43.313599 23.904646
40 75.179917 51.482392 19.230765
41 74.807638 42.574405 22.724344
42 74.807638 47.438103 22.06402
43 66.624722 44.057664 22.070966
44 75.028738 48.48209 20.517673
45 74.777424 41.713294 21.545877
46 75.306268 42.836319 20.862849
47 66.634024 47.494114 19.871282
48 66.302907 46.046638 21.849135
49 88.108142 41.964823 21.250134
50 74.940877 43.933873 20.983829
